Nome;Valore
poisonous;0.99
poisonously;0.74
pokey;0.69
poky;0.95
polarisation;0.91
polemize;0.77
pollute;0.93
polluter;0.75
polluters;0.77
polution;0.73
pompous;0.66
poor;0.63
poorer;0.79
poorest;0.74
poorly;0.63
posturing;0.83
pout;0.95
poverty;0.79
powerless;0.62
prate;0.64
pratfall;0.72
prattle;0.71
precarious;0.6
precariously;0.96
precipitate;0.68
precipitous;0.63
predatory;0.7
predicament;0.99
prejudge;0.77
prejudice;0.82
prejudices;0.8
prejudicial;0.64
premeditated;0.62
preoccupy;0.71
preposterous;0.77
preposterously;1
presumptuous;0.92
presumptuously;0.78
pretence;0.95
pretend;0.95
pretense;0.84
pretentious;0.89
pretentiously;0.62
prevaricate;0.91
pricey;0.8
pricier;0.63
prick;0.74
prickle;0.92
prickles;0.8
prideful;0.71
prik;0.8
primitive;0.74
prison;0.79
prisoner;0.91
problem;0.72
problematic;0.91
problems;0.93
procrastinate;0.82
procrastinates;0.68
procrastination;0.91
profane;0.78
profanity;0.66
prohibit;0.62
prohibitive;0.91
prohibitively;0.98
propaganda;0.64
propagandize;0.73
proprietary;0.73
prosecute;0.65
protest;0.67
protested;0.68
protesting;0.84
protests;0.66
protracted;0.93
provocation;0.62
provocative;0.88
provoke;0.73
pry;0.9
pugnacious;0.7
pugnaciously;0.89
pugnacity;0.77
punch;0.92
punish;0.75
punishable;0.85
punitive;0.9
punk;0.95
puny;0.73
puppet;0.77
puppets;0.76
puzzled;0.63
puzzlement;0.61
puzzling;0.7
quack;0.71
qualm;0.67
qualms;0.81
quandary;0.68
quarrel;0.66
quarrellous;0.72
quarrellously;0.86
quarrels;0.89
quarrelsome;0.71
quash;0.96
queer;0.67
questionable;0.98
quibble;0.85
quibbles;0.9
quitter;0.78
rabid;0.66
racism;0.77
racist;0.89
racists;0.8
racy;0.65
radical;0.89
radicalization;0.61
radically;0.6
radicals;0.66
rage;0.68
ragged;0.93
raging;0.74
rail;0.73
raked;0.79
rampage;0.75
rampant;0.68
ramshackle;0.62
rancor;0.78
randomly;0.76
rankle;0.98
rant;0.8
ranted;0.91
ranting;0.85
rantingly;0.97
rants;0.63
rape;0.8
raped;0.61
raping;0.65
rascal;0.91
rascals;0.67
rash;0.93
rattle;0.62
rattled;0.71
rattles;0.9
ravage;1
raving;0.84
reactionary;0.77
rebellious;0.75
rebuff;0.92
rebuke;0.64
recalcitrant;0.64
recant;0.72
recession;0.72
recessionary;0.85
reckless;0.71
recklessly;0.75
recklessness;0.76
recoil;0.61
recourses;0.97
redundancy;0.88
redundant;0.72
refusal;0.8
refuse;0.79
refused;0.66
refuses;0.71
refusing;0.62
refutation;0.82
refute;0.85
refuted;0.93
refutes;0.86
refuting;0.64
regress;0.82
regression;0.79
regressive;0.78
regret;0.72
regreted;0.64
regretful;0.65
regretfully;0.7
regrets;0.83
regrettable;0.8
regrettably;0.77
regretted;0.8
reject;0.65
rejected;0.78
rejecting;0.91
rejection;0.78
rejects;0.96
relapse;0.71
relentless;0.73
relentlessly;0.6
relentlessness;0.82
reluctance;0.89
reluctant;0.93
reluctantly;0.62
remorse;0.68
remorseful;0.62
remorsefully;0.64
remorseless;0.72
remorselessly;0.74
remorselessness;0.64
renounce;0.63
renunciation;0.85
repel;0.99
repetitive;0.93
reprehensible;0.8
reprehensibly;0.99
reprehension;0.63
reprehensive;0.86
repress;0.66
repression;0.95
repressive;0.69
reprimand;0.63
reproach;0.62
reproachful;0.81
reprove;0.69
reprovingly;0.92
repudiate;0.86
repudiation;0.74
repugn;0.69
repugnance;0.67
repugnant;1
repugnantly;0.76
repulse;0.67
repulsed;0.7
repulsing;0.61
repulsive;0.99
repulsively;0.72
repulsiveness;0.67
resent;0.81
resentful;0.67
resentment;0.62
resignation;0.96
resigned;0.88
resistance;0.75
restless;0.84
restlessness;0.84
restrict;0.66
restricted;0.69
restriction;0.79
restrictive;0.75
resurgent;0.9
retaliate;0.7
retaliatory;0.77
retard;0.96
retarded;0.83
retardedness;0.64
retards;0.93
reticent;0.9
retract;0.72
retreat;0.96
retreated;0.96
revenge;0.75
revengeful;0.64
revengefully;0.69
revert;0.96
revile;0.7
reviled;0.87
revoke;0.85
revolt;0.67
revolting;0.69
revoltingly;0.75
revulsion;0.93
revulsive;0.91
rhapsodize;0.69
rhetoric;0.86
rhetorical;0.8
ricer;0.71
ridicule;0.79
ridicules;0.74
ridiculous;0.78
ridiculously;0.7
rife;0.76
rift;0.83
rifts;0.78
rigid;0.98
rigidity;0.64
rigidness;0.88
rile;0.94
riled;0.67
rip;0.86
rip-off;0.88
ripoff;0.64
ripped;0.85
risk;0.62
risks;0.99
risky;0.81
rival;0.87
rivalry;0.89
roadblocks;0.9
rocky;0.81
rogue;0.9
rollercoaster;0.86
rot;0.83
rotten;0.93
rough;0.85
rremediable;0.68
rubbish;0.85
rude;0.63
rue;0.8
ruffian;0.65
ruffle;0.69
ruin;0.73
ruined;0.88
ruining;0.67
ruinous;0.88
ruins;0.73
rumbling;0.78
rumor;0.99
rumors;0.61
rumours;0.86
rumple;0.94
run-down;0.85
runaway;1
rupture;0.83
rust;0.94
rusts;0.67
rusty;0.68
rut;0.68
ruthless;0.99
ruthlessly;0.91
ruthlessness;0.84
ruts;0.66
sabotage;0.9
sack;0.93
sacrificed;0.71
sad;0.69
sadden;0.87
sadly;0.81
sadness;0.87
sag;0.9
sagged;0.77
sagging;0.79
saggy;0.87
sags;1
salacious;0.65
sanctimonious;0.71
sap;0.98
sarcasm;0.85
sarcastic;0.71
sarcastically;0.76
sardonic;0.62
sardonically;0.74
sass;0.67
satirical;0.99
satirize;0.68
savage;0.68
savaged;0.65
savagery;0.77
savages;0.69
scaly;0.67
scam;0.61
scams;0.9
scandal;0.84
scandalize;0.96
scandalized;0.98
scandalous;0.95
scandalously;0.95
scandals;0.62
scandel;0.63
scandels;0.79
scant;0.74
scapegoat;1
scar;0.68
scarce;0.68
scarcely;0.79
scarcity;0.88
scare;0.7
scared;0.79
scarier;0.96
scariest;0.76
scarily;0.91
scarred;0.79
scars;0.75
scary;0.76
scathing;0.99
scathingly;0.71
sceptical;0.92
scoff;0.62
scoffingly;0.79
scold;0.89
scolded;0.83
scolding;0.67
scoldingly;0.73
scorching;0.63
scorchingly;0.94
scorn;0.84
scornful;0.64
scornfully;0.85
scoundrel;0.94
scourge;0.66
scowl;0.73
scramble;0.92
scrambled;0.79
scrambles;0.77
scrambling;0.96
scrap;0.88
scratch;0.98
scratched;0.64
scratches;0.73
scratchy;0.95
scream;0.64
screech;0.89
screw-up;0.99
screwed;0.81
screwed-up;0.64
screwy;0.82
scuff;0.95
scuffs;0.75
scum;0.96
scummy;0.61
second-class;0.91
second-tier;0.99
secretive;0.96
sedentary;0.67
seedy;0.88
seethe;0.92
seething;0.85
self-coup;0.88
self-criticism;0.88
self-defeating;0.65
self-destructive;0.85
self-humiliation;0.94
self-interest;0.98
self-interested;0.87
self-serving;0.83
selfinterested;0.88
selfish;0.67
selfishly;0.93
selfishness;0.73
semi-retarded;0.66
senile;0.85
sensationalize;0.98
senseless;0.84
senselessly;0.88
seriousness;0.7
sermonize;0.79
servitude;0.98
set-up;0.74
setback;0.75
setbacks;0.83
sever;0.73
severe;0.86
severity;0.75
sh*t;0.62
shabby;0.95
shadowy;0.78
shady;0.65
shake;0.78
shaky;0.71
shallow;0.81
sham;0.69
shambles;0.67
shame;0.94
shameful;0.77
shamefully;0.99
shamefulness;0.69
shameless;0.79
shamelessly;0.77
shamelessness;0.75
shark;0.69
sharply;0.74
shatter;0.81
shemale;0.87
shimmer;0.96
shimmy;0.99
shipwreck;0.73
shirk;0.67
shirker;0.79
shit;0.94
shiver;0.79
shock;0.77
shocked;0.8
shocking;0.65
shockingly;0.87
shoddy;0.8
short-lived;0.88
shortage;0.81
shortchange;0.9
shortcoming;0.95
shortcomings;0.9
shortness;0.71
shortsighted;0.87
shortsightedness;0.82
showdown;0.88
shrew;0.68
shriek;0.69
shrill;0.81
shrilly;0.66
shrivel;0.87
shroud;0.84
shrouded;0.71
shrug;0.94
shun;0.82
shunned;0.6
sick;0.78
sicken;0.7
sickening;0.72
sickeningly;0.66
sickly;0.93
sickness;0.9
sidetrack;0.91
sidetracked;0.83
siege;0.76
sillily;1
silly;0.86
simplistic;0.95
simplistically;0.94
sin;0.85
sinful;0.73
sinfully;0.77
sinister;0.75
sinisterly;0.86
sink;0.78
sinking;0.61
skeletons;0.63
skeptic;0.63
skeptical;0.8
skeptically;0.96
skepticism;0.93
sketchy;0.6
skimpy;0.7
skinny;0.63
skittish;0.86
skittishly;0.89
skulk;0.71
slack;0.74
slander;0.94
slanderer;0.84
slanderous;0.81
slanderously;0.9
slanders;0.79
slap;0.7
slashing;0.87
slaughter;0.81
slaughtered;0.88
slave;0.93
slaves;0.96
sleazy;0.86
slime;0.73
slog;0.82
slogged;0.93
slogging;0.99
slogs;0.72
sloooooooooooooow;0.78
sloooow;0.92
slooow;0.62
sloow;0.8
sloppily;0.66
sloppy;0.63
sloth;0.91
slothful;0.87
slow;0.86
slow-moving;0.6
slowed;0.73
slower;0.88
slowest;0.69
slowly;0.74
sloww;0.86
slowww;0.93
slowwww;0.99
slug;0.81
sluggish;0.92
slump;0.99
slumping;0.78
slumpping;0.69
slur;0.63
slut;0.8
sluts;0.64
sly;0.94
smack;0.94
smallish;0.78
smash;0.98
smear;0.62
smell;0.74
smelled;0.62
smelling;0.74
smells;0.8
smelly;0.77
smelt;0.91
smoke;0.67
smokescreen;0.65
smolder;0.65
smoldering;0.74
smother;0.63
smoulder;0.65
smouldering;0.79
smudge;0.66
smudged;0.63
smudges;0.89
smudging;1
smug;0.78
smugly;0.67
smut;0.74
smuttier;0.66
smuttiest;0.65
smutty;0.95
snag;0.78
snagged;0.73
snagging;0.63
snags;0.84
snappish;0.64
snappishly;0.68
snare;0.96
snarky;0.86
snarl;0.81
sneak;0.99
sneakily;0.69
sneaky;0.8
sneer;0.68
sneering;0.96
sneeringly;0.8
snob;0.85
snobbish;0.94
snobby;0.63
snobish;0.91
snobs;0.67
snub;0.93
so-cal;0.77
soapy;0.71
sob;0.61
sober;0.62
sobering;0.64
solemn;0.98
solicitude;0.84
somber;0.8
sore;0.92
sorely;0.65
soreness;0.7
sorrow;0.93
sorrowful;0.73
sorrowfully;0.75
sorry;0.72
sour;0.62
sourly;0.97
spade;0.73
spank;0.78
spendy;0.7
spew;0.83
spewed;0.75
spewing;0.83
spews;0.94
spilling;0.73
spinster;0.85
spiritless;0.73
spite;0.79
spiteful;0.67
spitefully;0.71
spitefulness;0.81
splatter;0.64
split;0.96
splitting;0.8
spoil;0.9
spoilage;0.63
spoilages;0.79
spoiled;0.98
spoilled;0.65
spoils;0.71
spook;0.63
spookier;0.94
spookiest;0.86
spookily;0.77
spooky;0.79
spoon-fed;0.67
spoon-feed;0.61
spoonfed;0.7
sporadic;0.84
spotty;0.75
spurious;0.89
spurn;0.64
sputter;0.67
squabble;0.94
squabbling;0.75
squander;0.67
squash;0.74
squeak;0.87
squeaks;0.8
squeaky;0.78
squeal;0.76
squealing;0.77
squeals;0.86
squirm;0.77
stab;0.82
stagnant;0.85
stagnate;0.81
stagnation;0.97
staid;0.87
stain;0.86
stains;0.71
stale;0.95
stalemate;0.89
stall;0.71
stalls;0.96
stammer;0.75
stampede;0.74
standstill;0.77
stark;0.9
starkly;0.98
startle;0.64
startling;0.89
startlingly;0.95
starvation;0.8
starve;0.79
static;0.91
steal;0.75
stealing;0.91
steals;0.69
steep;0.95
steeply;0.63
stench;0.67
stereotype;0.97
stereotypical;0.64
stereotypically;0.96
stern;0.83
stew;0.98
sticky;0.94
stiff;0.63
stiffness;0.97
stifle;0.76
stifling;0.81
stiflingly;0.92
stigma;0.91
stigmatize;0.9
sting;0.82
stinging;0.73
stingingly;0.89
stingy;0.68
stink;0.7
stinks;0.94
stodgy;0.69
stole;0.64
stolen;0.67
stooge;0.72
stooges;0.94
stormy;0.73
straggle;0.74
straggler;0.78
strain;0.7
strained;0.65
straining;0.94
strange;0.91
strangely;0.7
stranger;0.88
strangest;0.66
strangle;0.82
streaky;0.8
strenuous;0.62
stress;0.91
stresses;0.91
stressful;0.94
stressfully;0.75
stricken;0.81
strict;0.91
strictly;0.72
strident;0.83
stridently;0.87
strife;0.66
strike;0.61
stringent;0.76
stringently;0.95
struck;0.99
struggle;0.89
struggled;0.97
struggles;0.67
struggling;0.94
strut;0.98
stubborn;0.7
stubbornly;0.84
stubbornness;0.99
stuck;0.96
stuffy;0.97
stumble;0.71
stumbled;0.81
stumbles;0.8
stump;0.7
stumped;0.65
stumps;0.7
stun;0.83
stunt;0.77
stunted;0.98
stupid;0.93
stupidest;0.89
stupidity;0.76
stupidly;0.62
stupified;0.94
stupify;0.69
stupor;0.7
stutter;0.87
stuttered;0.67
stuttering;0.68
stutters;0.99
sty;0.91
stymied;0.71
sub-par;0.99
subdued;1
subjected;0.63
subjection;0.85
subjugate;0.9
subjugation;0.89
submissive;0.88
subordinate;0.9
subpoena;0.66
subpoenas;0.88
subservience;0.82
subservient;0.9
substandard;0.88
subtract;0.74
subversion;0.78
subversive;0.81
subversively;0.96
subvert;0.64
succumb;0.66
suck;0.78
sucked;0.99
sucker;0.64
sucks;0.93
sucky;0.94
sue;0.89
sued;0.88
sueing;0.65
sues;0.77
suffer;0.91
suffered;0.65
sufferer;0.62
sufferers;0.67
suffering;0.6
suffers;0.69
suffocate;0.77
sugar-coat;0.86
sugar-coated;0.94
sugarcoated;0.67
suicidal;0.81
suicide;0.6
sulk;0.67
sullen;0.79
sully;0.7
sunder;0.86
sunk;0.75
sunken;0.61
superficial;0.93
superficiality;0.93
superficially;0.79
superfluous;0.85
superstition;0.89
superstitious;0.99
suppress;0.86
suppression;0.84
surrender;0.85
susceptible;0.68
suspect;0.81
suspicion;0.76
suspicions;0.6
suspicious;0.87
suspiciously;0.75
swagger;0.83
swamped;0.74
sweaty;0.93
swelled;0.7
swelling;0.69
swindle;0.68
swipe;0.63
swollen;0.65
symptom;0.98
symptoms;0.86
syndrome;0.96
taboo;0.93
tacky;0.65
taint;0.65
tainted;0.85
tamper;0.85
tangle;1
tangled;0.65
tangles;0.98
tank;0.85
tanked;0.84
tanks;0.79
tantrum;0.65
tardy;0.97
tarnish;0.86
tarnished;0.98
tarnishes;0.91
tarnishing;0.79
tattered;0.74
taunt;0.96
taunting;0.95
tauntingly;0.66
taunts;0.92
taut;0.93
tawdry;0.76
taxing;0.99
tease;0.7
teasingly;0.92
tedious;0.62
tediously;0.63
temerity;0.69
temper;0.64
tempest;0.67
temptation;0.83
tenderness;0.68
tense;0.94
tension;0.97
tentative;1
tentatively;0.63
tenuous;0.8
tenuously;0.99
tepid;0.82
terrible;0.8
terribleness;0.94
terribly;0.77
terror;0.89
terror-genic;0.79
terrorism;0.7
terrorize;0.67
testily;0.75
testy;0.83
tetchily;0.96
tetchy;0.96
thankless;0.64
thicker;0.79
thirst;0.67
thorny;0.81
thoughtless;0.66
thoughtlessly;0.85
thoughtlessness;0.69
thrash;0.78
threat;0.99
threaten;0.81
threatening;0.78
threats;0.72
threesome;0.86
throb;0.77
throbbed;0.71
throbbing;0.74
throbs;0.85
throttle;0.65
thug;0.93
thumb-down;0.84
thumbs-down;0.66
thwart;0.74
time-consuming;0.72
timid;0.98
timidity;0.82
timidly;0.66
timidness;0.96
tin-y;0.86
tingled;0.68
tingling;0.73
tired;0.96
tiresome;0.99
tiring;0.82
tiringly;0.66
toil;0.62
toll;0.78
top-heavy;0.87
topple;0.89
torment;0.72
tormented;0.82
torrent;0.71
tortuous;0.9
torture;0.85
tortured;0.81
tortures;0.65
torturing;0.63
torturous;0.8
torturously;0.61
totalitarian;0.61
touchy;0.76
toughness;0.73
tout;0.96
touted;0.84
touts;0.63
toxic;0.96
traduce;0.83
tragedy;0.99
tragic;0.97
tragically;0.73
traitor;0.95
traitorous;0.77
traitorously;0.85
tramp;0.94
trample;0.93
transgress;0.9
transgression;0.61
trap;0.69
traped;0.95
trapped;0.8
trash;0.89
trashed;0.92
trashy;0.76
trauma;0.97
traumatic;0.9
traumatically;0.74
traumatize;0.61
traumatized;0.98
travesties;0.66
travesty;0.82
treacherous;0.72
treacherously;1
treachery;0.84
treason;0.68
treasonous;0.69
trick;0.79
tricked;0.81
trickery;0.62
tricky;0.8
trivial;0.66
trivialize;0.62
trouble;0.76
troubled;0.96
troublemaker;0.71
troubles;0.87
troublesome;0.75
troublesomely;0.71
troubling;0.73
troublingly;0.65
truant;0.9
tumble;0.61
tumbled;0.76
tumbles;0.73
tumultuous;0.81
turbulent;0.88
turmoil;0.7
twist;0.86
twisted;0.79
twists;0.8
two-faced;0.75
two-faces;0.9
tyrannical;0.74
tyrannically;0.83
tyranny;0.98
tyrant;0.81
ugh;0.77
uglier;0.6
ugliest;0.79
ugliness;0.79
ugly;0.67
ulterior;0.74
ultimatum;0.63
ultimatums;0.63
ultra-hardline;0.77
un-viewable;0.81
unable;0.74
unacceptable;0.77
unacceptablely;0.72
unacceptably;0.92
unaccessible;0.7
unaccustomed;0.91
unachievable;0.89
unaffordable;0.9
unappealing;0.88
unattractive;0.71
unauthentic;0.81
unavailable;0.61
unavoidably;0.88
unbearable;0.81
unbearablely;0.86
unbelievable;0.63
unbelievably;0.72
uncaring;0.86
uncertain;0.84
uncivil;0.7
uncivilized;0.81
unclean;0.96
unclear;0.78
uncollectible;0.81
uncomfortable;0.94
uncomfortably;0.78
uncomfy;0.99
uncompetitive;0.9
uncompromising;0.89
uncompromisingly;0.76
unconfirmed;0.72
unconstitutional;0.66
uncontrolled;0.61
unconvincing;0.62
unconvincingly;0.94
uncooperative;0.73
uncouth;0.74
uncreative;0.95
undecided;0.79
undefined;0.68
undependability;0.77
undependable;0.69
undercut;0.85
undercuts;0.96
undercutting;0.99
underdog;0.99
underestimate;0.96
underlings;0.66
undermine;0.97
undermined;0.76
undermines;0.77
undermining;0.76
underpaid;0.74
underpowered;0.83
undersized;0.7
undesirable;0.86
undetermined;0.63
undid;0.95
undignified;0.96
undissolved;0.77
undocumented;0.89
undone;0.88
undue;0.85
unease;0.73
uneasily;0.86
uneasiness;0.8
uneasy;0.8
uneconomical;0.88
unemployed;0.68
unequal;0.89
unethical;0.72
uneven;0.97
uneventful;0.64
unexpected;0.76
unexpectedly;0.88
unexplained;0.86
unfairly;0.87
unfaithful;0.67
unfaithfully;0.98
unfamiliar;0.71
unfavorable;0.85
unfeeling;0.99
unfinished;0.72
unfit;0.62
unforeseen;0.97
unforgiving;0.96
unfortunate;0.81
unfortunately;0.99
unfounded;0.86
unfriendly;0.92
unfulfilled;0.98
unfunded;0.6
ungovernable;0.87
ungrateful;0.83
unhappily;0.63
unhappiness;0.77
unhappy;0.79
unhealthy;0.91
unhelpful;0.68
unilateralism;0.84
unimaginable;0.66
unimaginably;0.65
unimportant;0.77
uninformed;0.89
uninsured;0.76
unintelligible;0.7
unintelligile;0.92
unipolar;0.84
unjust;0.62
unjustifiable;0.73
unjustifiably;0.7
unjustified;0.65
unjustly;0.89
unkind;0.97
unkindly;0.72
unknown;0.73
unlamentable;0.66
unlamentably;0.86
unlawful;0.79
unlawfully;0.73
unlawfulness;0.61
unleash;0.96
unlicensed;0.81
unlikely;0.84
unlucky;0.64
unmoved;0.67
unnatural;0.97
unnaturally;0.84
unnecessary;0.67
unneeded;0.8
unnerve;0.91
unnerved;0.96
unnerving;0.81
unnervingly;0.65
unnoticed;0.64
unobserved;0.72
unorthodox;0.96
unorthodoxy;0.85
unpleasant;0.97
unpleasantries;0.82
unpopular;0.74
unpredictable;0.77
unprepared;0.61
unproductive;0.61
unprofitable;0.6
unprove;0.67
unproved;0.77
unproven;0.67
unproves;0.81
unproving;0.99
unqualified;0.76
unravel;0.6
unraveled;0.63
unreachable;0.84
unreadable;0.82
unrealistic;0.68
unreasonable;0.97
unreasonably;0.63
unrelenting;0.75
unrelentingly;0.61
unreliability;0.72
unreliable;0.65
unresolved;0.62
unresponsive;0.77
unrest;0.89
unruly;0.94
unsafe;0.65
unsatisfactory;0.9
unsavory;0.95
unscrupulous;0.74
unscrupulously;0.74
unsecure;0.67
unseemly;0.76
unsettle;0.84
unsettled;0.84
unsettling;0.75
unsettlingly;0.65
unskilled;0.62
unsophisticated;0.94
unsound;0.8
unspeakable;0.98
unspeakablely;0.75
unspecified;0.85
unstable;0.77
unsteadily;0.62
unsteadiness;0.91
unsteady;0.64
unsuccessful;0.78
unsuccessfully;0.61
unsupported;0.75
unsupportive;0.8
unsure;0.68
unsuspecting;0.77
unsustainable;0.76
untenable;0.8
untested;0.75
unthinkable;0.97
unthinkably;0.85
untimely;0.97
untouched;0.87
untrue;0.88
untrustworthy;0.99
untruthful;0.84
unusable;0.66
unusably;0.71
unuseable;0.73
unuseably;0.66
unusual;0.71
unusually;0.61
unviewable;0.88
unwanted;0.79
unwarranted;0.74
unwatchable;0.73
unwelcome;0.96
unwell;0.94
unwieldy;0.72
unwilling;0.62
unwillingly;0.87
unwillingness;0.85
unwise;0.77
unwisely;0.98
unworkable;0.9
unworthy;0.66
unyielding;0.83
upbraid;0.85
upheaval;0.73
uprising;0.95
uproar;0.72
uproarious;0.62
uproariously;0.61
uproarous;0.73
uproarously;0.88
uproot;0.93
upset;0.77
upseting;0.97
upsets;0.78
upsetting;0.7
upsettingly;0.93
urgent;0.96
useless;0.84
usurp;0.88
usurper;0.61
utterly;0.95
vagrant;0.89
vague;0.94
vagueness;0.63
vain;0.66
vainly;0.89
vanity;0.82
vehement;0.93
vehemently;0.83
vengeance;0.6
vengeful;0.98
vengefully;0.73
vengefulness;0.85
venom;0.95
venomous;0.96
venomously;0.69
vent;0.95
vestiges;0.82
vex;0.76
vexation;0.71
vexing;0.9
vexingly;0.87
vibrate;0.63
vibrated;0.68
vibrates;0.77
vibrating;0.92
vibration;0.69
vice;0.68
vicious;0.82
viciously;0.84
viciousness;0.66
victimize;0.93
vile;0.86
vileness;0.61
vilify;0.71
villainous;0.82
villainously;0.64
villains;0.69
villian;0.8
villianous;0.96
villianously;0.75
villify;0.74
vindictive;0.68
vindictively;0.76
vindictiveness;0.8
violate;0.81
violation;0.65
violator;1
violators;0.61
violent;0.63
violently;0.87
viper;0.92
virulence;0.76
virulent;0.61
virulently;0.86
virus;0.78
vociferous;0.79
vociferously;0.79
volatile;0.95
volatility;0.99
vomit;0.68
vomited;0.62
vomiting;0.68
vomits;0.82
vulgar;0.67
vulnerable;0.63
wack;0.77
wail;0.86
wallow;0.85
wane;0.87
waning;0.67
wanton;0.89
war-like;0.77
warily;0.85
wariness;0.85
warlike;0.65
warned;0.75
warning;0.9
warp;0.74
warped;0.73
wary;0.99
washed-out;0.86
waste;0.86
wasted;0.77
wasteful;0.93
wastefulness;0.98
wasting;0.73
water-down;0.79
watered-down;0.72
wayward;0.99
weak;0.8
weaken;0.76
weakening;0.96
weaker;0.81
weakness;0.83
weaknesses;0.72
weariness;0.85
wearisome;0.68
weary;0.85
wedge;0.64
weed;0.84
weep;0.86
weird;0.65
weirdly;0.72
wheedle;0.93
whimper;0.96
whine;0.98
whining;0.74
whiny;0.97
whips;0.85
whore;0.73
whores;0.69
wicked;0.99
wickedly;0.86
wickedness;0.96
wild;0.91
wildly;0.79
wiles;0.85
wilt;0.94
wily;0.91
wimpy;0.69
wince;0.65
wobble;0.86
wobbled;0.75
wobbles;0.83
woe;0.69
woebegone;0.83
woeful;0.9
woefully;0.84
womanizer;0.83
womanizing;0.91
worn;0.67
worried;0.85
worriedly;0.67
worrier;0.68
worries;0.98
worrisome;0.8
worry;0.68
worrying;0.66
worryingly;0.77
worse;0.69
worsen;0.77
worsening;0.97
worst;0.66
worthless;0.77
worthlessly;0.8
worthlessness;0.96
wound;0.92
wounds;0.97
wrangle;0.79
wrath;0.89
wreak;0.87
wreaked;0.85
wreaks;0.69
wreck;0.97
wrest;0.75
wrestle;0.83
wretch;0.66
wretched;0.74
wretchedly;0.83
wretchedness;0.68
wrinkle;0.81
wrinkled;0.66
wrinkles;0.77
wrip;0.85
wripped;0.7
wripping;0.91
writhe;0.74
wrong;0.79
wrongful;0.79
wrongly;0.89
wrought;0.94
yawn;0.8
zap;0.61
zapped;0.8
zaps;0.98
zealot;0.83
zealous;0.92
zealously;0.94
zombie;0.84
adequate;0.32
anchored;0.32
apathetic;0.38
balanced;0.24
bland;0.29
clandestine;0.36
commonplace;0.46
complacent;0.47
concealed;0.49
conforming;0.36
constant;0.45
content;0.48
drowsy;0.31
durable;0.39
enigmatic;0.33
established;0.49
exhausted;0.38
explicit;0.33
factual;0.44
faithful;0.42
fatigued;0.42
fixed;0.21
genuine;0.21
graphic;0.45
humble;0.3
impartial;0.2
indifferent;0.25
informational;0.25
jaded;0.36
knowledgeable;0.48
legitimate;0.5
lifelike;0.47
mediocre;0.4
meek;0.38
mellow;0.47
moderate;0.49
modest;0.27
nonchalant;0.41
objective;0.37
obscure;0.5
ordinary;0.26
placid;0.36
plainspoken;0.3
presentable;0.49
puzzling;0.43
reported;0.47
satisfied;0.39
secretive;0.35
sedate;0.5
serene;0.39
settled;0.38
sluggish;0.32
stable;0.3
standard;0.47
subdued;0.28
tangible;0.25
tolerable;0.48
tranquil;0.43
typical;0.27
unassuming;0.41
unbiased;0.26
unchangeable;0.27
unconcerned;0.45
unintelligible;0.2
unopinionated;0.47
unpretentious;0.38
veiled;0.22
weary;0.33
normal;0.38
a+;0.13
abound;0.03
abounds;0.01
abundance;0.07
abundant;0.12
accessable;0.14
accessible;0.06
acclaim;0.18
acclaimed;0.15
acclamation;0.02
accolade;0
accolades;0.04
accommodative;0.07
accomodative;0.11
accomplish;0.15
accomplished;0.17
accomplishment;0.11
accomplishments;0.1
accurate;0.17
accurately;0.06
achievable;0.13
achievement;0.15
achievements;0.18
achievible;0.16
acumen;0.2
adaptable;0.02
adaptive;0.09
adequate;0.07
adjustable;0.14
admirable;0.01
admirably;0.19
admiration;0.12
admire;0.04
admirer;0.02
admiring;0.15
admiringly;0.01
adorable;0.17
adore;0.04
adored;0.15
adorer;0.19
adoring;0.01
adoringly;0.2
adroit;0.15
adroitly;0.18
adulate;0.01
adulation;0.17
adulatory;0.04
advanced;0.04
advantage;0.02
advantageous;0.13
advantageously;0.02
advantages;0.19
adventuresome;0.08
adventurous;0
advocate;0.08
advocated;0.1
advocates;0.17
affability;0.18
affable;0.17
affably;0.2
affectation;0.13
affection;0.1
affectionate;0.16
affinity;0.09
affirm;0.18
affirmation;0.04
affirmative;0.18
affluence;0.13
affluent;0.09
afford;0.07
affordable;0.14
affordably;0.04
afordable;0.13
agile;0.2
agilely;0
agility;0.15
agreeable;0.07
agreeableness;0.03
agreeably;0.14
all-around;0.12
alluring;0.07
alluringly;0.16
altruistic;0.06
altruistically;0.11
amaze;0.1
amazed;0.1
amazement;0.05
amazes;0.16
amazing;0.05
amazingly;0.03
ambitious;0.15
ambitiously;0.05
ameliorate;0.01
amenable;0.08
amenity;0.12
amiability;0.1
amiabily;0.12
amiable;0.06
amicability;0.09
amicable;0.15
amicably;0.16
amity;0.19
ample;0.14
amply;0.1
amuse;0.01
amusing;0.15
amusingly;0.07
angel;0.16
angelic;0.09
apotheosis;0.06
appeal;0.02
appealing;0.13
applaud;0
appreciable;0.08
appreciate;0.06
appreciated;0.01
appreciates;0.06
appreciative;0.1
appreciatively;0.13
appropriate;0.13
approval;0.19
approve;0.16
ardent;0.01
ardently;0.2
ardor;0.13
articulate;0.17
aspiration;0.09
aspirations;0.2
aspire;0.05
assurance;0.11
assurances;0.12
assure;0.02
assuredly;0
assuring;0.18
astonish;0.16
astonished;0.15
astonishing;0.1
astonishingly;0.18
astonishment;0.16
astound;0.05
astounded;0.19
astounding;0.15
