Nome;Valore
polluter;0.13
polluters;0.03
polution;0
pompous;0.2
poor;0.14
poorer;0.11
poorest;0.12
poorly;0.19
posturing;0.03
pout;0.1
poverty;0
powerless;0.05
prate;0.02
pratfall;0.19
prattle;0.13
precarious;0.13
precariously;0.02
precipitate;0.05
precipitous;0.17
predatory;0.2
predicament;0.16
prejudge;0.09
prejudice;0.19
prejudices;0.18
prejudicial;0.15
premeditated;0.18
preoccupy;0.17
preposterous;0.07
preposterously;0.17
presumptuous;0.06
presumptuously;0.07
pretence;0.13
pretend;0.01
pretense;0.04
pretentious;0.13
pretentiously;0.02
prevaricate;0.06
pricey;0.04
pricier;0.14
prick;0.09
prickle;0.03
prickles;0.19
prideful;0.03
prik;0.19
primitive;0.09
prison;0.15
prisoner;0.12
problem;0.01
problematic;0.08
problems;0.2
procrastinate;0.18
procrastinates;0.2
procrastination;0.15
profane;0.01
profanity;0.15
prohibit;0.17
prohibitive;0.03
prohibitively;0.15
propaganda;0.03
propagandize;0.12
proprietary;0.15
prosecute;0.04
protest;0.12
protested;0.16
protesting;0.16
protests;0.1
protracted;0.18
provocation;0.15
provocative;0.13
provoke;0.04
pry;0.18
pugnacious;0
pugnaciously;0.11
pugnacity;0.14
punch;0.11
punish;0.14
punishable;0.03
punitive;0.03
punk;0.14
puny;0.14
puppet;0.06
puppets;0.08
puzzled;0.04
puzzlement;0.02
puzzling;0.14
quack;0.14
qualm;0.02
qualms;0.02
quandary;0.1
quarrel;0.04
quarrellous;0.01
quarrellously;0.06
quarrels;0.01
quarrelsome;0.07
quash;0.07
queer;0.17
questionable;0.03
quibble;0.07
quibbles;0.04
quitter;0.07
rabid;0.03
racism;0.01
racist;0.1
racists;0.09
racy;0.11
radical;0.11
radicalization;0.19
radically;0.09
radicals;0.02
rage;0.17
ragged;0.05
raging;0.13
rail;0.04
raked;0.2
rampage;0.03
rampant;0.01
ramshackle;0.18
rancor;0.07
randomly;0.08
rankle;0.03
rant;0.08
ranted;0.1
ranting;0.13
rantingly;0.13
rants;0.17
rape;0.18
raped;0
raping;0.06
rascal;0.07
rascals;0.1
rash;0.17
rattle;0.11
rattled;0.2
rattles;0.11
ravage;0.09
raving;0.19
reactionary;0.09
rebellious;0.08
rebuff;0.08
rebuke;0.12
recalcitrant;0.14
recant;0.15
recession;0
recessionary;0.17
reckless;0.06
recklessly;0.2
recklessness;0.07
recoil;0.18
recourses;0.15
redundancy;0.07
redundant;0.16
refusal;0.02
refuse;0.15
refused;0.17
refuses;0.15
refusing;0.1
refutation;0.02
refute;0.04
refuted;0.05
refutes;0.11
refuting;0.17
regress;0.05
regression;0.04
regressive;0.14
regret;0.17
regreted;0.09
regretful;0.2
regretfully;0.02
regrets;0.03
regrettable;0.02
regrettably;0.15
regretted;0.04
reject;0.19
rejected;0.1
rejecting;0.14
rejection;0.05
rejects;0.06
relapse;0
relentless;0.17
relentlessly;0.18
relentlessness;0.14
reluctance;0.08
reluctant;0.03
reluctantly;0.12
remorse;0.14
remorseful;0.01
remorsefully;0.11
remorseless;0.08
remorselessly;0.02
remorselessness;0
renounce;0.14
renunciation;0.12
repel;0.1
repetitive;0.1
reprehensible;0.05
reprehensibly;0.12
reprehension;0.11
reprehensive;0.1
repress;0.07
repression;0.12
repressive;0.11
reprimand;0.03
reproach;0.19
reproachful;0.18
reprove;0.05
reprovingly;0.09
repudiate;0.08
repudiation;0.17
repugn;0.05
repugnance;0.02
repugnant;0.14
repugnantly;0.14
repulse;0.07
repulsed;0.04
repulsing;0.19
repulsive;0.19
repulsively;0.09
repulsiveness;0
resent;0.14
resentful;0.09
resentment;0.05
resignation;0.16
resigned;0.13
resistance;0.05
restless;0.19
restlessness;0.12
restrict;0.16
restricted;0.05
restriction;0.14
restrictive;0.02
resurgent;0.02
retaliate;0.04
retaliatory;0.05
retard;0.02
retarded;0.01
retardedness;0.03
retards;0.17
reticent;0.01
retract;0.07
retreat;0
retreated;0.16
revenge;0.18
revengeful;0.19
revengefully;0.15
revert;0.11
revile;0.09
reviled;0.01
revoke;0.15
revolt;0.01
revolting;0.11
revoltingly;0.16
revulsion;0.16
revulsive;0.19
rhapsodize;0.15
rhetoric;0.03
rhetorical;0.05
ricer;0.13
ridicule;0.17
ridicules;0.11
ridiculous;0.01
ridiculously;0.1
rife;0.2
rift;0.09
rifts;0.15
rigid;0.03
rigidity;0.17
rigidness;0.17
rile;0.13
riled;0.13
rip;0.04
rip-off;0.17
ripoff;0.01
ripped;0.14
risk;0.11
risks;0.09
risky;0.04
rival;0.1
rivalry;0.19
roadblocks;0.12
rocky;0.2
rogue;0.06
rollercoaster;0.07
rot;0.04
rotten;0.05
rough;0.04
rremediable;0.06
rubbish;0.14
rude;0.16
rue;0.19
ruffian;0.16
ruffle;0.1
ruin;0.04
ruined;0.08
ruining;0.09
ruinous;0.15
ruins;0.19
rumbling;0.2
rumor;0.09
rumors;0.19
rumours;0.11
rumple;0.14
run-down;0.01
runaway;0.07
rupture;0.05
rust;0.11
rusts;0.13
rusty;0.13
rut;0.07
ruthless;0.13
ruthlessly;0
ruthlessness;0.07
ruts;0.06
sabotage;0.19
sack;0.03
sacrificed;0.17
sad;0.09
sadden;0.12
sadly;0.19
sadness;0.05
sag;0.19
sagged;0.18
sagging;0.11
saggy;0.19
sags;0.14
salacious;0.02
sanctimonious;0.02
sap;0.13
sarcasm;0.04
sarcastic;0.07
sarcastically;0.12
sardonic;0.06
sardonically;0.04
sass;0.17
satirical;0.05
satirize;0.17
savage;0.18
savaged;0.01
savagery;0.05
savages;0.13
scaly;0.06
scam;0.03
scams;0.17
scandal;0.03
scandalize;0.15
scandalized;0.08
scandalous;0.08
scandalously;0.17
scandals;0.18
scandel;0.03
scandels;0.01
scant;0.09
scapegoat;0.05
scar;0.14
scarce;0.16
scarcely;0.08
scarcity;0.06
scare;0.13
scared;0.09
scarier;0.04
scariest;0.18
scarily;0.08
scarred;0.09
scars;0.02
scary;0.05
scathing;0
scathingly;0.13
sceptical;0.04
scoff;0.05
scoffingly;0.01
scold;0.14
scolded;0.02
scolding;0.08
scoldingly;0.18
scorching;0
scorchingly;0.04
scorn;0.12
scornful;0.04
scornfully;0.07
scoundrel;0.09
scourge;0.15
scowl;0.02
scramble;0.07
scrambled;0.17
scrambles;0.1
scrambling;0.18
scrap;0.13
scratch;0.03
scratched;0.19
scratches;0.09
scratchy;0.19
scream;0.12
screech;0.2
screw-up;0.19
screwed;0.07
screwed-up;0.11
screwy;0.05
scuff;0.13
scuffs;0.08
scum;0.02
scummy;0.15
second-class;0.03
second-tier;0.14
secretive;0.05
sedentary;0.19
seedy;0.15
seethe;0.17
seething;0.19
self-coup;0.13
self-criticism;0.15
self-defeating;0.2
self-destructive;0.09
self-humiliation;0.03
self-interest;0.07
self-interested;0.11
self-serving;0.19
selfinterested;0.03
selfish;0.12
selfishly;0.07
selfishness;0.13
semi-retarded;0.07
senile;0.17
sensationalize;0.06
senseless;0.2
senselessly;0.16
seriousness;0.12
sermonize;0.19
servitude;0.11
set-up;0.05
setback;0.04
setbacks;0.18
sever;0.18
severe;0.11
severity;0.03
sh*t;0.06
shabby;0.17
shadowy;0.03
shady;0.05
shake;0.08
shaky;0.16
shallow;0.16
sham;0.13
shambles;0.12
shame;0.07
shameful;0.09
shamefully;0.17
shamefulness;0.08
shameless;0.03
shamelessly;0.16
shamelessness;0.07
shark;0.02
sharply;0.04
shatter;0.18
shemale;0.13
shimmer;0.11
shimmy;0
shipwreck;0.06
shirk;0.2
shirker;0.08
shit;0.11
shiver;0.14
shock;0.18
shocked;0.11
shocking;0.16
shockingly;0.09
shoddy;0.06
short-lived;0.07
shortage;0.08
shortchange;0.04
shortcoming;0.04
shortcomings;0.17
shortness;0.18
shortsighted;0.01
shortsightedness;0.11
showdown;0.16
shrew;0.11
shriek;0.13
shrill;0.1
shrilly;0.08
shrivel;0.15
shroud;0.04
shrouded;0.2
shrug;0.16
shun;0.17
shunned;0.04
sick;0.11
sicken;0.2
sickening;0.11
sickeningly;0.02
sickly;0.02
sickness;0.1
sidetrack;0.02
sidetracked;0.11
siege;0.1
sillily;0.05
silly;0.17
simplistic;0.09
simplistically;0.06
sin;0.03
sinful;0.02
sinfully;0.06
sinister;0.16
sinisterly;0.07
sink;0.05
sinking;0.08
skeletons;0.18
skeptic;0.11
skeptical;0.02
skeptically;0.14
skepticism;0.07
sketchy;0.05
skimpy;0.02
skinny;0.15
skittish;0.1
skittishly;0.18
skulk;0.15
slack;0.12
slander;0.03
slanderer;0.03
slanderous;0.16
slanderously;0.04
slanders;0.05
slap;0.04
slashing;0.11
slaughter;0.18
slaughtered;0.1
slave;0.04
slaves;0.18
sleazy;0.08
slime;0.18
slog;0
slogged;0.17
slogging;0.05
slogs;0.13
sloooooooooooooow;0
sloooow;0.04
slooow;0.01
sloow;0.01
sloppily;0.07
sloppy;0.04
sloth;0.05
slothful;0.06
slow;0.07
slow-moving;0
slowed;0.05
slower;0.11
slowest;0.11
slowly;0.07
sloww;0.14
slowww;0.09
slowwww;0.12
slug;0.05
sluggish;0.12
slump;0.11
slumping;0
slumpping;0.15
slur;0.19
slut;0.17
sluts;0
sly;0.01
smack;0.16
smallish;0.15
smash;0.01
smear;0.08
smell;0.05
smelled;0.01
smelling;0.15
smells;0.03
smelly;0.02
smelt;0.17
smoke;0.15
smokescreen;0.18
smolder;0.07
smoldering;0.14
smother;0.13
smoulder;0.06
smouldering;0.12
smudge;0.01
smudged;0.05
smudges;0.19
smudging;0.16
smug;0.05
smugly;0.13
smut;0.09
smuttier;0.19
smuttiest;0.14
smutty;0.17
snag;0.03
snagged;0.02
snagging;0.13
snags;0.18
snappish;0.18
snappishly;0.14
snare;0.07
snarky;0.08
snarl;0.17
sneak;0.14
sneakily;0.13
sneaky;0.19
sneer;0.1
sneering;0.11
sneeringly;0.11
snob;0.07
snobbish;0.1
snobby;0.13
snobish;0.01
snobs;0.16
snub;0.15
so-cal;0.12
soapy;0.11
sob;0.11
sober;0.1
sobering;0.19
solemn;0.18
solicitude;0.13
somber;0.08
sore;0.14
sorely;0.12
soreness;0.08
sorrow;0.04
sorrowful;0.11
sorrowfully;0.04
sorry;0.15
sour;0.2
sourly;0.03
spade;0.12
spank;0.06
spendy;0.01
spew;0.13
spewed;0.1
spewing;0.08
spews;0.2
spilling;0.13
spinster;0.05
spiritless;0.17
spite;0.05
spiteful;0.05
spitefully;0.02
spitefulness;0.07
splatter;0.11
split;0.02
splitting;0.2
spoil;0.06
spoilage;0.05
spoilages;0.2
spoiled;0.16
spoilled;0.16
spoils;0.18
spook;0.15
spookier;0.19
spookiest;0.11
spookily;0.16
spooky;0.08
spoon-fed;0.18
spoon-feed;0.17
spoonfed;0.15
sporadic;0.19
spotty;0.02
spurious;0.02
spurn;0.04
sputter;0.19
squabble;0.06
squabbling;0.08
squander;0.16
squash;0.18
squeak;0
squeaks;0.11
squeaky;0.14
squeal;0.05
squealing;0.08
squeals;0.04
squirm;0.12
stab;0.2
stagnant;0.1
stagnate;0.02
stagnation;0.04
staid;0.15
stain;0.12
stains;0.12
stale;0.05
stalemate;0.05
stall;0.07
stalls;0.07
stammer;0.11
stampede;0.01
standstill;0.11
stark;0.05
starkly;0.08
startle;0.02
startling;0
startlingly;0.11
starvation;0.03
starve;0.04
static;0
steal;0.02
stealing;0.19
steals;0.1
steep;0.12
steeply;0.19
stench;0.16
stereotype;0.17
stereotypical;0.16
stereotypically;0.07
stern;0.04
stew;0.15
sticky;0.14
stiff;0.06
stiffness;0.02
stifle;0.11
stifling;0
stiflingly;0.2
stigma;0.19
stigmatize;0.19
sting;0.01
stinging;0.14
stingingly;0.05
stingy;0.09
stink;0.01
stinks;0.05
stodgy;0
stole;0.06
stolen;0.12
stooge;0.15
stooges;0.19
stormy;0.09
straggle;0.2
straggler;0.01
strain;0.14
strained;0.15
straining;0.08
strange;0.07
strangely;0.19
stranger;0.07
strangest;0.02
strangle;0.1
streaky;0.04
strenuous;0.01
stress;0.08
stresses;0.01
stressful;0.06
stressfully;0.03
stricken;0.09
strict;0.13
strictly;0.17
strident;0.18
stridently;0.01
strife;0.15
strike;0.15
stringent;0.12
stringently;0.01
struck;0.05
struggle;0.09
struggled;0.12
struggles;0.06
struggling;0.17
strut;0.03
stubborn;0.13
stubbornly;0.14
stubbornness;0.11
stuck;0.03
stuffy;0.16
stumble;0.1
stumbled;0.01
stumbles;0.07
stump;0.15
stumped;0.07
stumps;0.02
stun;0.13
stunt;0.08
stunted;0.1
stupid;0.16
stupidest;0.08
stupidity;0.02
stupidly;0.01
stupified;0.1
stupify;0.12
stupor;0.2
stutter;0.03
stuttered;0.14
stuttering;0.17
stutters;0.16
sty;0.01
stymied;0.15
sub-par;0.16
subdued;0.07
subjected;0.18
subjection;0.04
subjugate;0.13
subjugation;0.09
submissive;0.16
subordinate;0.06
subpoena;0.2
subpoenas;0.11
subservience;0.09
subservient;0.11
substandard;0.18
subtract;0.11
subversion;0.1
subversive;0.08
subversively;0.14
subvert;0.18
succumb;0.03
suck;0.07
sucked;0.04
sucker;0.1
sucks;0.02
sucky;0.03
sue;0.08
sued;0.19
sueing;0.17
sues;0.16
suffer;0.08
suffered;0.06
sufferer;0.07
sufferers;0.07
suffering;0.19
suffers;0.13
suffocate;0.07
sugar-coat;0.13
sugar-coated;0.12
sugarcoated;0.17
suicidal;0.1
suicide;0.01
sulk;0.06
sullen;0.03
sully;0.06
sunder;0.05
sunk;0.09
sunken;0.14
superficial;0.08
superficiality;0.05
superficially;0.14
superfluous;0.03
superstition;0.07
superstitious;0.13
suppress;0.06
suppression;0.05
surrender;0.19
susceptible;0.04
suspect;0.06
suspicion;0.17
suspicions;0.01
suspicious;0.15
suspiciously;0.1
swagger;0.08
swamped;0.17
sweaty;0.15
swelled;0.14
swelling;0.11
swindle;0.05
swipe;0.11
swollen;0.06
symptom;0.05
symptoms;0.19
syndrome;0.1
taboo;0.15
tacky;0.03
taint;0.18
tainted;0.16
tamper;0.09
tangle;0.19
tangled;0.11
tangles;0.01
tank;0.04
tanked;0.15
tanks;0.08
tantrum;0.08
tardy;0.06
tarnish;0.18
tarnished;0.02
tarnishes;0.04
tarnishing;0.03
tattered;0.1
taunt;0.08
taunting;0.07
tauntingly;0.12
taunts;0.1
taut;0.17
tawdry;0.15
taxing;0.09
tease;0.07
teasingly;0.09
tedious;0.06
tediously;0.16
temerity;0.09
temper;0.05
tempest;0.07
temptation;0.04
tenderness;0.14
tense;0.16
tension;0.05
tentative;0.19
tentatively;0.05
tenuous;0.13
tenuously;0.03
tepid;0.01
terrible;0.06
terribleness;0.07
terribly;0.04
terror;0.13
terror-genic;0.18
terrorism;0
terrorize;0.12
testily;0.15
testy;0.01
tetchily;0.11
tetchy;0.16
thankless;0.08
thicker;0.13
thirst;0.07
thorny;0.03
thoughtless;0.02
thoughtlessly;0.07
thoughtlessness;0.17
thrash;0.12
threat;0
threaten;0.1
threatening;0.05
threats;0.1
threesome;0.06
throb;0.13
throbbed;0.19
throbbing;0.13
throbs;0.11
throttle;0.07
thug;0.09
thumb-down;0.05
thumbs-down;0.04
thwart;0
time-consuming;0.09
timid;0.14
timidity;0.14
timidly;0.01
timidness;0.17
tin-y;0.13
tingled;0.11
tingling;0.09
tired;0.01
tiresome;0.01
tiring;0.17
tiringly;0.14
toil;0.01
toll;0.2
top-heavy;0.04
topple;0.12
torment;0.16
tormented;0.01
torrent;0.18
tortuous;0.17
torture;0.16
tortured;0.05
tortures;0.18
torturing;0.12
torturous;0.16
torturously;0.16
totalitarian;0.1
touchy;0.11
toughness;0.02
tout;0.12
touted;0.07
touts;0.18
toxic;0.1
traduce;0.04
tragedy;0.11
tragic;0.01
tragically;0.19
traitor;0.01
traitorous;0.08
traitorously;0.16
tramp;0.14
trample;0.18
transgress;0.17
transgression;0.02
trap;0.05
traped;0.09
trapped;0.15
trash;0.05
trashed;0.18
trashy;0.03
trauma;0.15
traumatic;0.01
traumatically;0.19
traumatize;0.17
traumatized;0.14
travesties;0.15
travesty;0.07
treacherous;0.14
treacherously;0.01
treachery;0.13
treason;0.04
treasonous;0.06
trick;0.02
tricked;0.07
trickery;0.01
tricky;0.03
trivial;0.14
trivialize;0.16
trouble;0.12
troubled;0.16
troublemaker;0.01
troubles;0.14
troublesome;0.13
troublesomely;0.01
troubling;0.19
troublingly;0.07
truant;0.06
tumble;0.08
tumbled;0.19
tumbles;0.19
tumultuous;0.11
turbulent;0.16
turmoil;0.03
twist;0.11
twisted;0.04
twists;0.16
two-faced;0.13
two-faces;0.2
tyrannical;0.01
tyrannically;0.04
tyranny;0.12
tyrant;0.04
ugh;0.12
uglier;0.05
ugliest;0.03
ugliness;0.2
ugly;0.02
ulterior;0.19
ultimatum;0.14
ultimatums;0.14
ultra-hardline;0.16
un-viewable;0.01
unable;0.2
unacceptable;0.2
unacceptablely;0.11
unacceptably;0.09
unaccessible;0.16
unaccustomed;0.06
unachievable;0.07
unaffordable;0.06
unappealing;0.01
unattractive;0.15
unauthentic;0.11
unavailable;0.18
unavoidably;0.2
unbearable;0.12
unbearablely;0.11
unbelievable;0.04
unbelievably;0.17
uncaring;0.12
uncertain;0.02
uncivil;0.01
uncivilized;0.01
unclean;0.12
unclear;0.1
uncollectible;0.06
uncomfortable;0.05
uncomfortably;0.1
uncomfy;0.14
uncompetitive;0.05
uncompromising;0.16
uncompromisingly;0.05
unconfirmed;0.05
unconstitutional;0.03
uncontrolled;0.19
unconvincing;0.13
unconvincingly;0.05
uncooperative;0.06
uncouth;0.17
uncreative;0.05
undecided;0.16
undefined;0.15
undependability;0.03
undependable;0.03
undercut;0.02
undercuts;0.17
undercutting;0
underdog;0.14
underestimate;0.06
underlings;0.04
undermine;0.01
undermined;0.1
undermines;0.14
undermining;0.18
underpaid;0.11
underpowered;0.14
undersized;0.1
undesirable;0.06
undetermined;0.02
undid;0.11
undignified;0.01
undissolved;0.17
undocumented;0.11
undone;0.08
undue;0.14
unease;0.03
uneasily;0.14
uneasiness;0.17
uneasy;0.02
uneconomical;0.12
unemployed;0.05
unequal;0.09
unethical;0
uneven;0.03
uneventful;0.04
unexpected;0.1
unexpectedly;0.02
unexplained;0.07
unfairly;0.04
unfaithful;0.14
unfaithfully;0.02
unfamiliar;0.11
unfavorable;0.17
unfeeling;0.04
unfinished;0.03
unfit;0.07
unforeseen;0.01
unforgiving;0.04
unfortunate;0.11
unfortunately;0.2
unfounded;0.17
unfriendly;0.08
unfulfilled;0.14
unfunded;0.04
ungovernable;0.01
ungrateful;0.04
unhappily;0.19
unhappiness;0.01
unhappy;0.03
unhealthy;0.16
unhelpful;0.11
unilateralism;0.04
unimaginable;0.01
unimaginably;0.12
unimportant;0.04
uninformed;0.04
uninsured;0.16
unintelligible;0.13
unintelligile;0.16
unipolar;0.07
unjust;0.07
unjustifiable;0.13
unjustifiably;0.01
unjustified;0.06
unjustly;0.14
unkind;0.1
unkindly;0.12
unknown;0.06
unlamentable;0.18
unlamentably;0.17
unlawful;0.13
unlawfully;0.08
unlawfulness;0.06
unleash;0
unlicensed;0.18
unlikely;0.09
unlucky;0.1
unmoved;0.14
unnatural;0.18
unnaturally;0
unnecessary;0.1
unneeded;0.08
unnerve;0
unnerved;0.13
unnerving;0.13
unnervingly;0.19
unnoticed;0.1
unobserved;0.2
unorthodox;0.04
unorthodoxy;0.02
unpleasant;0.17
unpleasantries;0.02
unpopular;0.01
unpredictable;0.16
unprepared;0.19
unproductive;0.13
unprofitable;0.19
unprove;0.1
unproved;0.17
unproven;0.11
unproves;0.01
unproving;0.2
unqualified;0.05
unravel;0.03
unraveled;0.12
unreachable;0.02
unreadable;0.09
unrealistic;0.04
unreasonable;0.19
unreasonably;0.04
unrelenting;0.13
unrelentingly;0.02
unreliability;0.12
unreliable;0.15
unresolved;0.06
unresponsive;0.15
unrest;0.17
unruly;0.15
unsafe;0.18
unsatisfactory;0.09
unsavory;0.19
unscrupulous;0.06
unscrupulously;0.09
unsecure;0.1
unseemly;0.02
unsettle;0.19
unsettled;0.11
unsettling;0.05
unsettlingly;0.15
unskilled;0.06
unsophisticated;0.04
unsound;0.01
unspeakable;0.02
unspeakablely;0.09
unspecified;0.16
unstable;0.02
unsteadily;0.14
unsteadiness;0.07
unsteady;0.01
unsuccessful;0.07
unsuccessfully;0.17
unsupported;0.14
unsupportive;0.08
unsure;0.16
unsuspecting;0.09
unsustainable;0.18
untenable;0.06
untested;0.02
unthinkable;0.06
unthinkably;0.11
untimely;0.1
untouched;0.14
untrue;0.04
untrustworthy;0.11
untruthful;0.06
unusable;0.11
unusably;0.13
unuseable;0.07
unuseably;0.02
unusual;0.11
unusually;0.06
unviewable;0.19
unwanted;0.01
unwarranted;0.01
unwatchable;0.02
unwelcome;0.19
unwell;0.18
unwieldy;0.06
unwilling;0.19
unwillingly;0.19
unwillingness;0.18
unwise;0.07
unwisely;0.01
unworkable;0.15
unworthy;0.06
unyielding;0.09
upbraid;0.16
upheaval;0.02
uprising;0
uproar;0.05
uproarious;0.13
uproariously;0.11
uproarous;0.05
uproarously;0.16
uproot;0.16
upset;0.02
upseting;0.13
upsets;0.04
upsetting;0.13
upsettingly;0.06
urgent;0.07
useless;0.11
usurp;0.08
usurper;0.15
utterly;0.06
vagrant;0.18
vague;0.16
vagueness;0.03
vain;0.05
vainly;0.17
vanity;0.03
vehement;0.18
vehemently;0.16
vengeance;0.04
vengeful;0.08
vengefully;0.13
vengefulness;0.15
venom;0.07
venomous;0.03
venomously;0.08
vent;0.02
vestiges;0.19
vex;0.07
vexation;0.16
vexing;0.16
vexingly;0.11
vibrate;0.12
vibrated;0.11
vibrates;0.01
vibrating;0.1
vibration;0.06
vice;0.19
vicious;0.06
viciously;0.01
viciousness;0.19
victimize;0
vile;0.2
vileness;0.11
vilify;0.16
villainous;0.15
villainously;0.17
villains;0.1
villian;0.04
villianous;0.09
villianously;0.12
villify;0.14
vindictive;0.19
vindictively;0.06
vindictiveness;0.08
violate;0.04
violation;0.1
violator;0.07
violators;0.05
violent;0.16
violently;0.15
viper;0.1
virulence;0.08
virulent;0.06
virulently;0.18
virus;0.03
vociferous;0.14
vociferously;0.11
volatile;0.09
volatility;0.06
vomit;0.18
vomited;0.14
vomiting;0.15
vomits;0.01
vulgar;0.09
vulnerable;0.14
wack;0.01
wail;0.08
wallow;0.1
wane;0.17
waning;0.05
wanton;0.05
war-like;0.19
warily;0.19
wariness;0.17
warlike;0.19
warned;0.1
warning;0.12
warp;0.1
warped;0
wary;0.04
washed-out;0.15
waste;0.16
wasted;0.14
wasteful;0.09
wastefulness;0
wasting;0.07
water-down;0.17
watered-down;0.11
wayward;0.06
weak;0.04
weaken;0.06
weakening;0.19
weaker;0.14
weakness;0
weaknesses;0.15
weariness;0.04
wearisome;0.02
weary;0.12
wedge;0.19
weed;0.05
weep;0.06
weird;0.02
weirdly;0.19
wheedle;0.11
whimper;0.05
whine;0.15
whining;0.15
whiny;0.12
whips;0.18
whore;0.12
whores;0.15
wicked;0.13
wickedly;0.12
wickedness;0.09
wild;0.19
wildly;0.11
wiles;0.09
wilt;0.02
wily;0.06
wimpy;0.02
wince;0.06
wobble;0.14
wobbled;0.02
wobbles;0.11
woe;0.12
woebegone;0.14
woeful;0.12
woefully;0.08
womanizer;0.06
womanizing;0.07
worn;0.15
worried;0.04
worriedly;0.16
worrier;0.05
worries;0.09
worrisome;0.12
worry;0.05
worrying;0.07
worryingly;0.07
worse;0.1
worsen;0.1
worsening;0.04
worst;0.18
worthless;0.01
worthlessly;0.19
worthlessness;0.17
wound;0.13
wounds;0.05
wrangle;0.12
wrath;0.14
wreak;0.13
wreaked;0.07
wreaks;0.02
wreck;0.11
wrest;0.1
wrestle;0.06
wretch;0.1
wretched;0.04
wretchedly;0.02
wretchedness;0.15
wrinkle;0
wrinkled;0.09
wrinkles;0.19
wrip;0.09
wripped;0.14
wripping;0.14
writhe;0.12
wrong;0.04
wrongful;0.19
wrongly;0.1
wrought;0.04
yawn;0.14
zap;0.07
zapped;0.2
zaps;0.06
zealot;0.03
zealous;0.11
zealously;0.15
zombie;0.16
adequate;0.47
anchored;0.52
apathetic;0.53
balanced;0.43
bland;0.47
clandestine;0.64
commonplace;0.57
complacent;0.49
concealed;0.57
conforming;0.6
constant;0.51
content;0.57
drowsy;0.49
durable;0.61
enigmatic;0.64
established;0.65
exhausted;0.58
explicit;0.47
factual;0.57
faithful;0.56
fatigued;0.46
fixed;0.64
genuine;0.42
graphic;0.68
humble;0.58
impartial;0.62
indifferent;0.63
informational;0.43
jaded;0.54
knowledgeable;0.43
legitimate;0.61
lifelike;0.57
mediocre;0.63
meek;0.57
mellow;0.51
moderate;0.42
modest;0.52
nonchalant;0.42
objective;0.47
obscure;0.58
ordinary;0.61
placid;0.61
plainspoken;0.49
presentable;0.68
puzzling;0.41
reported;0.52
satisfied;0.46
secretive;0.51
sedate;0.41
serene;0.45
settled;0.48
sluggish;0.67
stable;0.44
standard;0.67
subdued;0.48
tangible;0.68
tolerable;0.42
tranquil;0.69
typical;0.6
unassuming;0.63
unbiased;0.47
unchangeable;0.44
unconcerned;0.57
unintelligible;0.67
unopinionated;0.41
unpretentious;0.49
veiled;0.65
weary;0.45
normal;0.54
a+;0.81
abound;0.77
abounds;0.93
abundance;0.72
abundant;0.94
accessable;0.9
accessible;0.83
acclaim;0.99
acclaimed;0.91
acclamation;0.81
accolade;0.78
accolades;0.88
accommodative;0.73
accomodative;0.82
accomplish;0.98
accomplished;0.99
accomplishment;0.91
accomplishments;0.75
accurate;0.92
accurately;0.76
achievable;0.98
achievement;0.98
achievements;0.9
achievible;0.77
acumen;0.98
adaptable;0.86
adaptive;0.74
adequate;0.8
adjustable;1
admirable;0.91
admirably;0.74
admiration;0.81
admire;0.92
admirer;0.95
admiring;0.77
admiringly;0.76
adorable;0.8
adore;0.75
adored;0.72
adorer;0.85
adoring;0.96
adoringly;0.83
adroit;0.74
adroitly;0.92
adulate;0.8
adulation;0.93
adulatory;0.93
advanced;0.78
advantage;0.82
advantageous;0.78
advantageously;0.72
advantages;0.9
adventuresome;0.74
adventurous;0.85
advocate;0.8
advocated;0.75
advocates;0.71
affability;0.82
affable;0.76
affably;0.87
affectation;0.98
affection;0.92
affectionate;0.97
affinity;0.7
affirm;0.88
affirmation;0.93
affirmative;0.75
affluence;0.88
affluent;0.88
afford;0.81
affordable;0.99
affordably;0.96
afordable;0.99
agile;0.77
agilely;0.96
agility;0.92
agreeable;0.9
agreeableness;0.78
agreeably;0.91
all-around;0.96
alluring;0.83
alluringly;0.81
altruistic;0.87
altruistically;0.86
amaze;0.89
amazed;0.76
amazement;0.92
amazes;0.71
amazing;0.76
amazingly;0.8
ambitious;0.7
ambitiously;0.89
ameliorate;0.92
amenable;0.91
amenity;0.8
amiability;0.91
amiabily;0.98
amiable;0.83
amicability;0.87
amicable;0.79
amicably;0.94
amity;0.84
ample;0.85
amply;0.71
amuse;0.98
amusing;0.96
amusingly;0.92
angel;0.74
angelic;0.78
apotheosis;0.75
appeal;0.74
appealing;0.74
applaud;0.9
appreciable;0.89
appreciate;0.73
appreciated;0.76
appreciates;0.83
appreciative;0.83
appreciatively;0.78
appropriate;0.74
approval;0.86
approve;0.88
ardent;0.84
ardently;0.73
ardor;0.91
articulate;0.99
aspiration;0.95
aspirations;0.93
aspire;0.7
assurance;0.75
assurances;0.83
assure;0.92
assuredly;0.72
assuring;0.72
astonish;0.88
astonished;0.84
astonishing;0.7
astonishingly;0.83
astonishment;0.76
astound;0.95
astounded;0.81
astounding;0.91
astoundingly;0.75
astutely;0.99
attentive;0.86
attraction;0.93
attractive;0.78
attractively;0.76
attune;0.81
audible;0.89
audibly;0.79
auspicious;0.92
authentic;0.84
authoritative;0.82
