Nome;Valore
pointlessly;0.21
poison;0.29
poisonous;0.33
poisonously;0.29
pokey;0.36
poky;0.26
polarisation;0.45
polemize;0.36
pollute;0.41
polluter;0.42
polluters;0.37
polution;0.17
pompous;0.38
poor;0.49
poorer;0.21
poorest;0.26
poorly;0.17
posturing;0.38
pout;0.41
poverty;0.09
powerless;0.48
prate;0.34
pratfall;0.49
prattle;0.48
precarious;0.13
precariously;0.09
precipitate;0.07
precipitous;0.49
predatory;0.42
predicament;0.07
prejudge;0.16
prejudice;0.27
prejudices;0.12
prejudicial;0.24
premeditated;0.24
preoccupy;0.27
preposterous;0.32
preposterously;0.42
presumptuous;0.3
presumptuously;0.45
pretence;0.38
pretend;0.14
pretense;0.43
pretentious;0.09
pretentiously;0.37
prevaricate;0.01
pricey;0.24
pricier;0.4
prick;0.31
prickle;0.49
prickles;0.18
prideful;0.02
prik;0.41
primitive;0.16
prison;0.38
prisoner;0.3
problem;0.02
problematic;0.04
problems;0.28
procrastinate;0.46
procrastinates;0.07
procrastination;0.44
profane;0.44
profanity;0.16
prohibit;0.35
prohibitive;0.11
prohibitively;0.41
propaganda;0.13
propagandize;0.38
proprietary;0.17
prosecute;0.26
protest;0
protested;0.08
protesting;0.15
protests;0.36
protracted;0.08
provocation;0.2
provocative;0.21
provoke;0.39
pry;0.1
pugnacious;0.32
pugnaciously;0.48
pugnacity;0.37
punch;0.36
punish;0.01
punishable;0.38
punitive;0.42
punk;0.22
puny;0.42
puppet;0.32
puppets;0.03
puzzled;0.27
puzzlement;0.1
puzzling;0.28
quack;0.39
qualm;0.37
qualms;0.37
quandary;0.25
quarrel;0.25
quarrellous;0.1
quarrellously;0.48
quarrels;0.42
quarrelsome;0.06
quash;0.18
queer;0.11
questionable;0.02
quibble;0.22
quibbles;0.44
quitter;0.24
rabid;0.13
racism;0.26
racist;0.21
racists;0.31
racy;0.07
radical;0.21
radicalization;0.24
radically;0.23
radicals;0.47
rage;0.12
ragged;0.16
raging;0.26
rail;0.15
raked;0.03
rampage;0.11
rampant;0.22
ramshackle;0.37
rancor;0.2
randomly;0.07
rankle;0.01
rant;0.01
ranted;0.43
ranting;0.4
rantingly;0.18
rants;0.42
rape;0.32
raped;0.11
raping;0.12
rascal;0.26
rascals;0.37
rash;0.38
rattle;0.5
rattled;0.33
rattles;0.05
ravage;0.15
raving;0.42
reactionary;0.02
rebellious;0.29
rebuff;0.45
rebuke;0.41
recalcitrant;0.27
recant;0.16
recession;0.38
recessionary;0.33
reckless;0.42
recklessly;0.37
recklessness;0.36
recoil;0.36
recourses;0.06
redundancy;0.15
redundant;0.28
refusal;0.23
refuse;0.32
refused;0.33
refuses;0.14
refusing;0.43
refutation;0.32
refute;0.45
refuted;0.05
refutes;0.23
refuting;0.19
regress;0.38
regression;0.15
regressive;0.23
regret;0.46
regreted;0.38
regretful;0.47
regretfully;0.23
regrets;0.46
regrettable;0.22
regrettably;0.14
regretted;0.46
reject;0.44
rejected;0.06
rejecting;0.37
rejection;0.45
rejects;0.05
relapse;0.41
relentless;0.37
relentlessly;0.37
relentlessness;0.44
reluctance;0.32
reluctant;0.12
reluctantly;0.38
remorse;0.18
remorseful;0.39
remorsefully;0.23
remorseless;0.26
remorselessly;0.09
remorselessness;0.31
renounce;0.4
renunciation;0.17
repel;0.21
repetitive;0.02
reprehensible;0.1
reprehensibly;0.21
reprehension;0.13
reprehensive;0.04
repress;0.03
repression;0.2
repressive;0.13
reprimand;0.43
reproach;0.48
reproachful;0.35
reprove;0.26
reprovingly;0.15
repudiate;0.18
repudiation;0.4
repugn;0.48
repugnance;0.43
repugnant;0.42
repugnantly;0.34
repulse;0.34
repulsed;0.15
repulsing;0.46
repulsive;0.3
repulsively;0.01
repulsiveness;0.37
resent;0.38
resentful;0.46
resentment;0.15
resignation;0.31
resigned;0.42
resistance;0.02
restless;0.18
restlessness;0.38
restrict;0.23
restricted;0.4
restriction;0.43
restrictive;0.43
resurgent;0.06
retaliate;0.32
retaliatory;0.35
retard;0.2
retarded;0.15
retardedness;0.39
retards;0.16
reticent;0.25
retract;0.44
retreat;0.05
retreated;0.21
revenge;0.44
revengeful;0.2
revengefully;0.24
revert;0.17
revile;0.4
reviled;0.36
revoke;0.17
revolt;0.24
revolting;0.26
revoltingly;0.44
revulsion;0.32
revulsive;0.22
rhapsodize;0.06
rhetoric;0.17
rhetorical;0.36
ricer;0.27
ridicule;0.19
ridicules;0.09
ridiculous;0.12
ridiculously;0.26
rife;0.38
rift;0.17
rifts;0.19
rigid;0.15
rigidity;0.11
rigidness;0.3
rile;0.21
riled;0.29
rip;0.08
rip-off;0.3
ripoff;0.05
ripped;0.3
risk;0.04
risks;0.19
risky;0.09
rival;0.25
rivalry;0.06
roadblocks;0.28
rocky;0.06
rogue;0.13
rollercoaster;0.07
rot;0.27
rotten;0.06
rough;0.43
rremediable;0.27
rubbish;0.32
rude;0.25
rue;0.15
ruffian;0.5
ruffle;0.23
ruin;0.33
ruined;0.01
ruining;0.47
ruinous;0.08
ruins;0.46
rumbling;0.45
rumor;0.01
rumors;0.45
rumours;0.37
rumple;0.1
run-down;0.35
runaway;0.03
rupture;0.15
rust;0.38
rusts;0.44
rusty;0.08
rut;0.19
ruthless;0.01
ruthlessly;0.19
ruthlessness;0.2
ruts;0.15
sabotage;0.29
sack;0.42
sacrificed;0.43
sad;0.34
sadden;0.06
sadly;0.26
sadness;0.43
sag;0.08
sagged;0.14
sagging;0.24
saggy;0.04
sags;0.13
salacious;0.49
sanctimonious;0.06
sap;0
sarcasm;0.28
sarcastic;0.26
sarcastically;0.37
sardonic;0
sardonically;0.08
sass;0.17
satirical;0.01
satirize;0.28
savage;0.07
savaged;0.43
savagery;0.14
savages;0.46
scaly;0.49
scam;0.05
scams;0.01
scandal;0.29
scandalize;0.41
scandalized;0.46
scandalous;0.25
scandalously;0.24
scandals;0.23
scandel;0.41
scandels;0.2
scant;0.14
scapegoat;0.05
scar;0.26
scarce;0.32
scarcely;0.25
scarcity;0.07
scare;0.19
scared;0.28
scarier;0.4
scariest;0.2
scarily;0.15
scarred;0.49
scars;0.39
scary;0.31
scathing;0.01
scathingly;0.04
sceptical;0.31
scoff;0.29
scoffingly;0.14
scold;0.15
scolded;0.38
scolding;0.4
scoldingly;0.36
scorching;0.16
scorchingly;0.19
scorn;0.43
scornful;0.04
scornfully;0.39
scoundrel;0.23
scourge;0.3
scowl;0.19
scramble;0.17
scrambled;0.21
scrambles;0.36
scrambling;0.44
scrap;0.13
scratch;0.38
scratched;0.48
scratches;0.22
scratchy;0.32
scream;0.01
screech;0.16
screw-up;0.23
screwed;0.25
screwed-up;0.05
screwy;0.36
scuff;0.5
scuffs;0.31
scum;0.07
scummy;0.24
second-class;0.35
second-tier;0.03
secretive;0.31
sedentary;0.17
seedy;0.09
seethe;0.24
seething;0.33
self-coup;0.36
self-criticism;0.05
self-defeating;0.01
self-destructive;0.07
self-humiliation;0.15
self-interest;0.43
self-interested;0.1
self-serving;0.08
selfinterested;0.24
selfish;0.43
selfishly;0.26
selfishness;0.26
semi-retarded;0.06
senile;0.48
sensationalize;0.15
senseless;0.38
senselessly;0.13
seriousness;0
sermonize;0.14
servitude;0.21
set-up;0.3
setback;0.05
setbacks;0.01
sever;0.28
severe;0.04
severity;0.1
sh*t;0.15
shabby;0.45
shadowy;0.39
shady;0.47
shake;0.13
shaky;0.21
shallow;0.46
sham;0.05
shambles;0.14
shame;0.23
shameful;0.31
shamefully;0.07
shamefulness;0.43
shameless;0.47
shamelessly;0.33
shamelessness;0.31
shark;0.31
sharply;0.13
shatter;0.22
shemale;0.16
shimmer;0.38
shimmy;0.29
shipwreck;0.36
shirk;0.3
shirker;0.32
shit;0.44
shiver;0.27
shock;0.18
shocked;0.49
shocking;0.15
shockingly;0.48
shoddy;0.06
short-lived;0.24
shortage;0.22
shortchange;0.02
shortcoming;0.47
shortcomings;0.38
shortness;0.34
shortsighted;0.25
shortsightedness;0.43
showdown;0.43
shrew;0.27
shriek;0.5
shrill;0.16
shrilly;0.31
shrivel;0.04
shroud;0.27
shrouded;0.38
shrug;0.08
shun;0.11
shunned;0.4
sick;0.14
sicken;0.1
sickening;0.49
sickeningly;0.26
sickly;0.26
sickness;0.12
sidetrack;0.46
sidetracked;0.44
siege;0.05
sillily;0.09
silly;0.15
simplistic;0.07
simplistically;0.21
sin;0.13
sinful;0.15
sinfully;0.33
sinister;0.17
sinisterly;0.34
sink;0.43
sinking;0.16
skeletons;0.27
skeptic;0.12
skeptical;0
skeptically;0.2
skepticism;0.21
sketchy;0.11
skimpy;0.21
skinny;0.43
skittish;0.44
skittishly;0.07
skulk;0.22
slack;0.16
slander;0.45
slanderer;0.26
slanderous;0.04
slanderously;0.3
slanders;0.17
slap;0.39
slashing;0.1
slaughter;0.17
slaughtered;0.14
slave;0.07
slaves;0.22
sleazy;0.38
slime;0.1
slog;0.32
slogged;0.12
slogging;0.13
slogs;0.49
sloooooooooooooow;0.19
sloooow;0.24
slooow;0.23
sloow;0.47
sloppily;0.45
sloppy;0.17
sloth;0.28
slothful;0.37
slow;0.48
slow-moving;0.49
slowed;0.11
slower;0.22
slowest;0.07
slowly;0.39
sloww;0.17
slowww;0.03
slowwww;0.33
slug;0.16
sluggish;0.45
slump;0.4
slumping;0.18
slumpping;0.31
slur;0.28
slut;0.37
sluts;0.43
sly;0.2
smack;0.07
smallish;0.04
smash;0.28
smear;0.22
smell;0.49
smelled;0.09
smelling;0.21
smells;0.2
smelly;0.19
smelt;0.18
smoke;0.03
smokescreen;0.09
smolder;0.37
smoldering;0.3
smother;0.11
smoulder;0.05
smouldering;0.49
smudge;0.1
smudged;0.36
smudges;0.2
smudging;0.27
smug;0.23
smugly;0.29
smut;0.44
smuttier;0.31
smuttiest;0.06
smutty;0.01
snag;0.4
snagged;0.21
snagging;0.09
snags;0.27
snappish;0.24
snappishly;0.36
snare;0.39
snarky;0.4
snarl;0.41
sneak;0.08
sneakily;0.36
sneaky;0.38
sneer;0.44
sneering;0.35
sneeringly;0.46
snob;0.49
snobbish;0.49
snobby;0.44
snobish;0.44
snobs;0.02
snub;0.03
so-cal;0.3
soapy;0.46
sob;0.38
sober;0.46
sobering;0.23
solemn;0.27
solicitude;0.39
somber;0.22
sore;0.15
sorely;0.13
soreness;0.15
sorrow;0.12
sorrowful;0.11
sorrowfully;0.3
sorry;0.1
sour;0.1
sourly;0.47
spade;0.18
spank;0.32
spendy;0.34
spew;0.48
spewed;0.2
spewing;0.39
spews;0.29
spilling;0.4
spinster;0.36
spiritless;0.46
spite;0.02
spiteful;0.35
spitefully;0.47
spitefulness;0.35
splatter;0.44
split;0.43
splitting;0.21
spoil;0.4
spoilage;0.45
spoilages;0.45
spoiled;0.4
spoilled;0.03
spoils;0.03
spook;0.02
spookier;0.28
spookiest;0.06
spookily;0.04
spooky;0.1
spoon-fed;0.28
spoon-feed;0.42
spoonfed;0.22
sporadic;0.07
spotty;0.2
spurious;0.43
spurn;0.17
sputter;0.1
squabble;0.25
squabbling;0.4
squander;0.01
squash;0.48
squeak;0.19
squeaks;0.27
squeaky;0.16
squeal;0.21
squealing;0.27
squeals;0.3
squirm;0.26
stab;0.07
stagnant;0.1
stagnate;0.27
stagnation;0.24
staid;0.49
stain;0.12
stains;0.43
stale;0.28
stalemate;0.03
stall;0.25
stalls;0.21
stammer;0.23
stampede;0.46
standstill;0.23
stark;0.3
starkly;0.24
startle;0.36
startling;0.38
startlingly;0.23
starvation;0.08
starve;0.16
static;0.16
steal;0.5
stealing;0.12
steals;0.18
steep;0.45
steeply;0.14
stench;0.16
stereotype;0.44
stereotypical;0.02
stereotypically;0.38
stern;0.15
stew;0.08
sticky;0.29
stiff;0.16
stiffness;0.25
stifle;0.17
stifling;0.15
stiflingly;0.18
stigma;0.05
stigmatize;0.44
sting;0.1
stinging;0.35
stingingly;0.21
stingy;0.02
stink;0.47
stinks;0.42
stodgy;0.22
stole;0.15
stolen;0.3
stooge;0.35
stooges;0.01
stormy;0.19
straggle;0.31
straggler;0.24
strain;0.03
strained;0.12
straining;0.11
strange;0.45
strangely;0.1
stranger;0.22
strangest;0.45
strangle;0.38
streaky;0.4
strenuous;0.46
stress;0.01
stresses;0.2
stressful;0.31
stressfully;0.16
stricken;0.33
strict;0.04
strictly;0.19
strident;0.34
stridently;0.32
strife;0.24
strike;0.08
stringent;0.46
stringently;0.36
struck;0
struggle;0.41
struggled;0.1
struggles;0.26
struggling;0.12
strut;0.48
stubborn;0.18
stubbornly;0.14
stubbornness;0.36
stuck;0.39
stuffy;0.35
stumble;0.2
stumbled;0.3
stumbles;0.48
stump;0.46
stumped;0.12
stumps;0.22
stun;0.16
stunt;0.04
stunted;0.48
stupid;0.17
stupidest;0.16
stupidity;0.5
stupidly;0.28
stupified;0.28
stupify;0.34
stupor;0.43
stutter;0.44
stuttered;0.4
stuttering;0.37
stutters;0.12
sty;0.29
stymied;0.1
sub-par;0.25
subdued;0.35
subjected;0.49
subjection;0.1
subjugate;0.47
subjugation;0.46
submissive;0.38
subordinate;0.08
subpoena;0.21
subpoenas;0.27
subservience;0.04
subservient;0.25
substandard;0.18
subtract;0.31
subversion;0.03
subversive;0.36
subversively;0.14
subvert;0.28
succumb;0.05
suck;0.32
sucked;0.12
sucker;0.38
sucks;0.14
sucky;0.21
sue;0.16
sued;0.13
sueing;0.09
sues;0.35
suffer;0.1
suffered;0.03
sufferer;0.34
sufferers;0.18
suffering;0.03
suffers;0.06
suffocate;0.13
sugar-coat;0
sugar-coated;0.06
sugarcoated;0.13
suicidal;0.09
suicide;0.16
sulk;0.26
sullen;0.02
sully;0.39
sunder;0.24
sunk;0.1
sunken;0.14
superficial;0.46
superficiality;0.28
superficially;0.06
superfluous;0.32
superstition;0.49
superstitious;0.26
suppress;0.15
suppression;0.2
surrender;0.49
susceptible;0.42
suspect;0.33
suspicion;0.11
suspicions;0.49
suspicious;0.32
suspiciously;0.1
swagger;0.48
swamped;0.44
sweaty;0.31
swelled;0.34
swelling;0.4
swindle;0.16
swipe;0.46
swollen;0.36
symptom;0.4
symptoms;0.26
syndrome;0.03
taboo;0.34
tacky;0.49
taint;0.39
tainted;0.19
tamper;0.1
tangle;0.49
tangled;0.28
tangles;0.45
tank;0.36
tanked;0.06
tanks;0.28
tantrum;0.08
tardy;0.17
tarnish;0.3
tarnished;0.5
tarnishes;0.36
tarnishing;0.03
tattered;0.2
taunt;0.45
taunting;0.48
tauntingly;0.08
taunts;0.3
taut;0.41
tawdry;0.08
taxing;0.2
tease;0.11
teasingly;0.43
tedious;0.1
tediously;0.25
temerity;0.18
temper;0.38
tempest;0.14
temptation;0.38
tenderness;0.13
tense;0.42
tension;0.34
tentative;0.3
tentatively;0.09
tenuous;0.12
tenuously;0.41
tepid;0.14
terrible;0.44
terribleness;0.03
terribly;0.3
terror;0.49
terror-genic;0.28
terrorism;0.04
terrorize;0.24
testily;0.43
testy;0.15
tetchily;0.4
tetchy;0.09
thankless;0.26
thicker;0.22
thirst;0.36
thorny;0.17
thoughtless;0.46
thoughtlessly;0.5
thoughtlessness;0.06
thrash;0.36
threat;0.2
threaten;0.14
threatening;0.41
threats;0.29
threesome;0.33
throb;0.44
throbbed;0.36
throbbing;0.46
throbs;0.28
throttle;0.21
thug;0.15
thumb-down;0.14
thumbs-down;0.18
thwart;0.25
time-consuming;0.49
timid;0.05
timidity;0.16
timidly;0.26
timidness;0.33
tin-y;0.4
tingled;0.48
tingling;0.09
tired;0.24
tiresome;0.36
tiring;0.27
tiringly;0.11
toil;0.11
toll;0.05
top-heavy;0.35
topple;0.11
torment;0.38
tormented;0.03
torrent;0.11
tortuous;0.13
torture;0.26
tortured;0.23
tortures;0.16
torturing;0.42
torturous;0.23
torturously;0.38
totalitarian;0.39
touchy;0.44
toughness;0.36
tout;0.04
touted;0.19
touts;0.3
toxic;0.34
traduce;0.08
tragedy;0.08
tragic;0.39
tragically;0.3
traitor;0.33
traitorous;0.13
traitorously;0.17
tramp;0.04
trample;0.12
transgress;0.14
transgression;0.42
trap;0.43
traped;0.06
trapped;0.36
trash;0.29
trashed;0.32
trashy;0.32
trauma;0.03
traumatic;0.13
traumatically;0.13
traumatize;0.23
traumatized;0.44
travesties;0.13
travesty;0.11
treacherous;0.21
treacherously;0.25
treachery;0.15
treason;0.04
treasonous;0.48
trick;0.41
tricked;0.31
trickery;0.37
tricky;0.11
trivial;0.39
trivialize;0.39
trouble;0.04
troubled;0.48
troublemaker;0.17
troubles;0.06
troublesome;0.08
troublesomely;0.18
troubling;0.18
troublingly;0.04
truant;0.23
tumble;0.1
tumbled;0.01
tumbles;0.23
tumultuous;0.43
turbulent;0.11
turmoil;0.25
twist;0.29
twisted;0.19
twists;0.27
two-faced;0.12
two-faces;0.21
tyrannical;0.01
tyrannically;0.07
tyranny;0.43
tyrant;0.15
ugh;0.3
uglier;0.17
ugliest;0.39
ugliness;0.22
ugly;0.02
ulterior;0.21
ultimatum;0.43
ultimatums;0.19
ultra-hardline;0.14
un-viewable;0.18
unable;0.08
unacceptable;0.01
unacceptablely;0.12
unacceptably;0.09
unaccessible;0.01
unaccustomed;0.49
unachievable;0.26
unaffordable;0.45
unappealing;0.23
unattractive;0.19
unauthentic;0.31
unavailable;0.36
unavoidably;0.22
unbearable;0.39
unbearablely;0.23
unbelievable;0.15
unbelievably;0.42
uncaring;0
uncertain;0.22
uncivil;0.45
uncivilized;0.09
unclean;0.09
unclear;0.13
uncollectible;0.39
uncomfortable;0.44
uncomfortably;0.23
uncomfy;0.22
uncompetitive;0.4
uncompromising;0.11
uncompromisingly;0.06
unconfirmed;0.38
unconstitutional;0.35
uncontrolled;0.17
unconvincing;0.2
unconvincingly;0.34
uncooperative;0.39
uncouth;0.28
uncreative;0.18
undecided;0.45
undefined;0.25
undependability;0.1
undependable;0.35
undercut;0.18
undercuts;0.08
undercutting;0.16
underdog;0.16
underestimate;0.44
underlings;0.39
undermine;0.37
undermined;0.1
undermines;0.19
undermining;0.04
underpaid;0.07
underpowered;0.3
undersized;0.14
undesirable;0.35
undetermined;0.02
undid;0.19
undignified;0.17
undissolved;0.43
undocumented;0.05
undone;0.05
undue;0.43
unease;0.11
uneasily;0.1
uneasiness;0.43
uneasy;0.3
uneconomical;0.07
unemployed;0.01
unequal;0.27
unethical;0.47
uneven;0.41
uneventful;0.05
unexpected;0.22
unexpectedly;0.35
unexplained;0.37
unfairly;0.2
unfaithful;0.43
unfaithfully;0.23
unfamiliar;0.31
unfavorable;0.1
unfeeling;0.36
unfinished;0.06
unfit;0.09
unforeseen;0.41
unforgiving;0.36
unfortunate;0.23
unfortunately;0.42
unfounded;0.08
unfriendly;0.42
unfulfilled;0.19
unfunded;0.48
ungovernable;0.39
ungrateful;0.31
unhappily;0.18
unhappiness;0.04
unhappy;0.15
unhealthy;0.01
unhelpful;0.18
unilateralism;0.47
unimaginable;0.45
unimaginably;0.39
unimportant;0.42
uninformed;0.48
uninsured;0.2
unintelligible;0.22
unintelligile;0.27
unipolar;0.21
unjust;0.13
unjustifiable;0.45
unjustifiably;0.28
unjustified;0.16
unjustly;0.17
unkind;0.24
unkindly;0.14
unknown;0.18
unlamentable;0
unlamentably;0.13
unlawful;0.32
unlawfully;0.28
unlawfulness;0.18
unleash;0.25
unlicensed;0.11
unlikely;0.18
unlucky;0.47
unmoved;0.09
unnatural;0.11
unnaturally;0.24
unnecessary;0.2
unneeded;0.26
unnerve;0.49
unnerved;0.29
unnerving;0.33
unnervingly;0.4
unnoticed;0.46
unobserved;0.01
unorthodox;0.17
unorthodoxy;0.14
unpleasant;0.3
unpleasantries;0.32
unpopular;0.48
unpredictable;0.04
unprepared;0.43
unproductive;0.5
unprofitable;0.48
unprove;0.45
unproved;0.25
unproven;0.34
unproves;0.01
unproving;0.31
unqualified;0.5
unravel;0.42
unraveled;0.37
unreachable;0.28
unreadable;0.3
unrealistic;0.46
unreasonable;0.14
unreasonably;0.01
unrelenting;0.38
unrelentingly;0.39
unreliability;0.15
unreliable;0.05
unresolved;0.29
unresponsive;0.34
unrest;0.33
unruly;0.37
unsafe;0.2
unsatisfactory;0.44
unsavory;0.12
unscrupulous;0.23
unscrupulously;0.46
unsecure;0.22
unseemly;0.15
unsettle;0.06
unsettled;0.37
unsettling;0.14
unsettlingly;0.21
unskilled;0.22
unsophisticated;0.26
unsound;0.09
unspeakable;0.37
unspeakablely;0.46
unspecified;0.2
unstable;0.48
unsteadily;0.07
unsteadiness;0.25
unsteady;0.11
unsuccessful;0.34
unsuccessfully;0.32
unsupported;0.23
unsupportive;0.29
unsure;0.19
unsuspecting;0.13
unsustainable;0.3
untenable;0.36
untested;0.09
unthinkable;0.49
unthinkably;0.28
untimely;0.26
untouched;0.37
untrue;0.08
untrustworthy;0.09
untruthful;0.28
unusable;0.27
unusably;0.14
unuseable;0.17
unuseably;0.2
unusual;0.45
unusually;0.14
unviewable;0.39
unwanted;0.27
unwarranted;0.39
unwatchable;0.41
unwelcome;0.3
unwell;0.07
unwieldy;0.22
unwilling;0.29
unwillingly;0.11
unwillingness;0.19
unwise;0.37
unwisely;0.4
unworkable;0.25
unworthy;0.24
unyielding;0.16
upbraid;0.3
upheaval;0.05
uprising;0.2
uproar;0.35
uproarious;0.23
uproariously;0.34
uproarous;0.04
uproarously;0.04
uproot;0.07
upset;0.46
upseting;0.31
upsets;0.02
upsetting;0.09
upsettingly;0.05
urgent;0.13
useless;0.42
usurp;0.28
usurper;0.04
utterly;0.13
vagrant;0.11
vague;0.06
vagueness;0.16
vain;0.28
vainly;0.02
vanity;0.05
vehement;0.4
vehemently;0.49
vengeance;0.39
vengeful;0.14
vengefully;0.37
vengefulness;0.26
venom;0.05
venomous;0.01
venomously;0.46
vent;0.31
vestiges;0.27
vex;0.09
vexation;0.48
vexing;0.19
vexingly;0.2
vibrate;0.31
vibrated;0.33
vibrates;0.27
vibrating;0.26
vibration;0.07
vice;0
vicious;0.49
viciously;0.13
viciousness;0.03
victimize;0.43
vile;0.44
vileness;0.39
vilify;0.34
villainous;0.04
villainously;0.48
villains;0.06
villian;0.06
villianous;0.33
villianously;0.29
villify;0.43
vindictive;0.49
vindictively;0.26
vindictiveness;0.47
violate;0.14
violation;0.07
violator;0.1
violators;0.26
violent;0.15
violently;0.25
viper;0.16
virulence;0.17
virulent;0.13
virulently;0.13
virus;0.04
vociferous;0.12
vociferously;0.32
volatile;0.42
volatility;0.04
vomit;0.15
vomited;0.34
vomiting;0.3
vomits;0.2
vulgar;0.17
vulnerable;0.28
wack;0.03
wail;0.15
wallow;0.03
wane;0.2
waning;0
wanton;0.29
war-like;0.39
warily;0.01
wariness;0.21
warlike;0.3
warned;0.49
warning;0.29
warp;0.37
warped;0.13
wary;0.1
washed-out;0.26
waste;0.27
wasted;0.43
wasteful;0.25
wastefulness;0.49
wasting;0.39
water-down;0.01
watered-down;0.08
wayward;0.09
weak;0.02
weaken;0.04
weakening;0.21
weaker;0.21
weakness;0.38
weaknesses;0.17
weariness;0.2
wearisome;0.02
weary;0.49
wedge;0.38
weed;0.37
weep;0.35
weird;0.24
weirdly;0.39
wheedle;0.32
whimper;0.07
whine;0.39
whining;0.44
whiny;0.41
whips;0.26
whore;0.26
whores;0.48
wicked;0.26
wickedly;0.38
wickedness;0.06
wild;0.3
wildly;0.12
wiles;0.04
wilt;0.04
wily;0.31
wimpy;0.14
wince;0.13
wobble;0.2
wobbled;0.35
wobbles;0
woe;0.18
woebegone;0.18
woeful;0.32
woefully;0.1
womanizer;0.36
womanizing;0.48
worn;0.15
worried;0.32
worriedly;0.44
worrier;0.2
worries;0.23
worrisome;0.28
worry;0.44
worrying;0.35
worryingly;0.05
worse;0.22
worsen;0.21
worsening;0.05
worst;0.42
worthless;0.25
worthlessly;0.46
worthlessness;0.45
wound;0.48
wounds;0.44
wrangle;0.42
wrath;0.11
wreak;0.07
wreaked;0.43
wreaks;0.45
wreck;0.42
wrest;0.11
wrestle;0.23
wretch;0.04
wretched;0.23
wretchedly;0.46
wretchedness;0.11
wrinkle;0.09
wrinkled;0.39
wrinkles;0.2
wrip;0.48
wripped;0.12
wripping;0.04
writhe;0.05
wrong;0.46
wrongful;0.01
wrongly;0.32
wrought;0.5
yawn;0.12
zap;0.29
zapped;0.33
zaps;0.15
zealot;0.03
zealous;0.28
zealously;0.2
zombie;0.23
adequate;0.78
anchored;0.93
apathetic;0.88
balanced;0.84
bland;0.88
clandestine;0.85
commonplace;0.89
complacent;0.99
concealed;0.73
conforming;0.79
constant;0.97
content;0.71
drowsy;0.82
durable;0.94
enigmatic;0.87
established;0.75
exhausted;0.78
explicit;0.94
factual;0.87
faithful;0.75
fatigued;0.7
fixed;0.77
genuine;0.97
graphic;0.89
humble;0.93
impartial;0.88
indifferent;0.84
informational;0.94
jaded;0.97
knowledgeable;0.91
legitimate;0.91
lifelike;0.84
mediocre;1
meek;0.8
mellow;0.81
moderate;0.83
modest;0.74
nonchalant;0.7
objective;0.94
obscure;0.81
ordinary;0.97
placid;0.84
plainspoken;0.92
presentable;1
puzzling;0.8
reported;0.77
satisfied;0.81
secretive;0.7
sedate;0.94
serene;0.98
settled;0.97
sluggish;0.95
stable;0.77
standard;0.74
subdued;0.98
tangible;0.99
tolerable;0.93
tranquil;0.78
typical;0.87
unassuming;0.86
unbiased;0.9
unchangeable;0.92
unconcerned;0.71
unintelligible;0.72
unopinionated;0.82
unpretentious;0.89
veiled;0.72
weary;0.92
normal;0.87
a+;0.08
abound;0.03
abounds;0.5
abundance;0.08
abundant;0.46
accessable;0.37
accessible;0.41
acclaim;0.39
acclaimed;0.37
acclamation;0.05
accolade;0.23
accolades;0.38
accommodative;0.07
accomodative;0.45
accomplish;0.35
accomplished;0.06
accomplishment;0.29
accomplishments;0.29
accurate;0.35
accurately;0.08
achievable;0.32
achievement;0.18
achievements;0.17
achievible;0.19
acumen;0.21
adaptable;0.49
adaptive;0.39
adequate;0.46
adjustable;0.49
admirable;0.07
admirably;0.16
admiration;0.07
admire;0.4
admirer;0.45
admiring;0.29
admiringly;0.01
adorable;0.09
adore;0.32
adored;0.26
adorer;0.07
adoring;0.35
adoringly;0.5
adroit;0
adroitly;0.25
adulate;0.42
adulation;0.07
adulatory;0.49
advanced;0.45
advantage;0.06
advantageous;0.44
advantageously;0.44
advantages;0.06
adventuresome;0.02
adventurous;0.13
advocate;0.46
advocated;0.23
advocates;0.22
affability;0.02
affable;0.01
affably;0.32
affectation;0.48
affection;0.16
affectionate;0.25
affinity;0.43
affirm;0.18
affirmation;0.14
affirmative;0.29
affluence;0.5
affluent;0.09
afford;0.3
affordable;0.04
affordably;0.05
afordable;0.18
agile;0.42
agilely;0.43
agility;0.12
agreeable;0.08
agreeableness;0.35
agreeably;0.18
all-around;0.47
alluring;0.17
alluringly;0.33
altruistic;0.25
altruistically;0.12
amaze;0.45
amazed;0.31
amazement;0.27
amazes;0.41
amazing;0.08
amazingly;0.09
ambitious;0.34
ambitiously;0.26
ameliorate;0.1
amenable;0.37
amenity;0.4
amiability;0.41
amiabily;0.48
amiable;0.25
amicability;0.3
amicable;0.07
amicably;0.18
amity;0.31
ample;0.45
amply;0.25
amuse;0.35
amusing;0.22
amusingly;0.12
angel;0.49
angelic;0.22
apotheosis;0.47
appeal;0.48
appealing;0.49
applaud;0.32
appreciable;0.3
appreciate;0.17
appreciated;0.25
appreciates;0.14
appreciative;0.38
appreciatively;0.33
appropriate;0.43
approval;0.21
approve;0.05
ardent;0.09
ardently;0.2
ardor;0.32
articulate;0.22
aspiration;0.42
aspirations;0.32
aspire;0.13
assurance;0.11
assurances;0.29
assure;0.41
assuredly;0.02
assuring;0.34
astonish;0.08
astonished;0.18
astonishing;0.14
astonishingly;0.04
astonishment;0.33
astound;0.11
